"STATISTIC","Statistic Label","TLIST(M1)","Month","C04199V04971","Time Bands","UNIT","VALUE"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","360","13:00  <  13:30","%","15"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","370","13:30  <  14:00","%","15"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","380","14:00  <  14:30","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","390","14:30  <  15:00","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","400","15:00  <  15:30","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","410","15:30  <  16:00","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","420","16:00  <  16:30","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","430","16:30  <  17:00","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","440","17:00  <  17:30","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","450","17:30  <  18:00","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","460","18:00  <  18:30","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","470","18:30  <  19:00","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","480","19:00  <  19:30","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","490","19:30  <  20:00","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","500","20:00  <  20:30","%","16"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","510","20:30  <  21:00","%","17"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","520","21:00  <  21:30","%","18"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","530","21:30  <  22:00","%","19"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","540","22:00  <  22:30","%","20"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","550","22:30  <  23:00","%","20"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","560","23:00  <  23:30","%","20"
"MEG03C01","Renewable electricity generation percentage","202107","2021 July","570","23:30  <  00:00","%","20"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","100","00:00  <  00:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","110","00:30  <  01:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","120","01:00  <  01:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","130","01:30  <  02:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","140","02:00  <  02:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","150","02:30  <  03:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","160","03:00  <  03:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","170","03:30  <  04:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","180","04:00  <  04:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","190","04:30  <  05:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","200","05:00  <  05:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","210","05:30  <  06:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","220","06:00  <  06:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","230","06:30  <  07:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","240","07:00  <  07:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","250","07:30  <  08:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","260","08:00  <  08:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","270","08:30  <  09:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","280","09:00  <  09:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","290","09:30  <  10:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","300","10:00  <  10:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","310","10:30  <  11:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","320","11:00  <  11:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","330","11:30  <  12:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","340","12:00  <  12:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","350","12:30  <  13:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","360","13:00  <  13:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","370","13:30  <  14:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","380","14:00  <  14:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","390","14:30  <  15:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","400","15:00  <  15:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","410","15:30  <  16:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","420","16:00  <  16:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","430","16:30  <  17:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","440","17:00  <  17:30","%","25"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","450","17:30  <  18:00","%","25"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","460","18:00  <  18:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","470","18:30  <  19:00","%","24"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","480","19:00  <  19:30","%","23"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","490","19:30  <  20:00","%","22"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","500","20:00  <  20:30","%","22"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","510","20:30  <  21:00","%","23"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","520","21:00  <  21:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","530","21:30  <  22:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","540","22:00  <  22:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","550","22:30  <  23:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","560","23:00  <  23:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202108","2021 August","570","23:30  <  00:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","100","00:00  <  00:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","110","00:30  <  01:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","120","01:00  <  01:30","%","27"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","130","01:30  <  02:00","%","28"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","140","02:00  <  02:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","150","02:30  <  03:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","160","03:00  <  03:30","%","29"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","170","03:30  <  04:00","%","29"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","180","04:00  <  04:30","%","28"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","190","04:30  <  05:00","%","27"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","200","05:00  <  05:30","%","26"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","210","05:30  <  06:00","%","26"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","220","06:00  <  06:30","%","24"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","230","06:30  <  07:00","%","23"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","240","07:00  <  07:30","%","22"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","250","07:30  <  08:00","%","22"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","260","08:00  <  08:30","%","21"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","270","08:30  <  09:00","%","20"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","280","09:00  <  09:30","%","20"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","290","09:30  <  10:00","%","21"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","300","10:00  <  10:30","%","21"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","310","10:30  <  11:00","%","22"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","320","11:00  <  11:30","%","22"
"MEG03C01","Renewable electricity generation percentage","202109","2021 September","330","11:30  <  12:00","%","23"
